ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Order,Task
oscar1,1,16,3886,4090,206,815,191.1,5853,LEFT,1,Counting
oscar1,1,17,4146,4422,278,1541.4,158.6,5693,LEFT,1,Counting
oscar1,1,18,4442,4580,140,1505.4,117,5499,LEFT,1,Counting
oscar1,1,19,4634,4836,204,828.7,152.2,5462,LEFT,1,Counting
oscar1,1,20,4898,5088,192,25.3,231.5,5422,LEFT,1,Counting
oscar1,1,21,5112,5332,222,156.4,252.2,5636,LEFT,1,Counting
oscar1,1,22,5370,5648,280,289,430.5,5981,LEFT,1,Counting
oscar1,1,23,5694,5980,288,364.1,910.7,6217,LEFT,1,Counting
oscar1,1,24,6012,6250,240,484.2,767.3,6245,LEFT,1,Counting
oscar1,1,25,6298,6470,174,23.6,868.4,6100,LEFT,1,Counting
oscar1,1,26,6498,6698,202,88.7,985.8,6044,LEFT,1,Counting
oscar1,1,27,6760,7010,252,1256.5,960.4,6243,LEFT,1,Counting
oscar1,1,28,7052,7236,186,1473.9,1055.3,5959,LEFT,1,Counting
oscar1,1,29,7286,7510,226,962.4,779.5,5922,LEFT,1,Counting
oscar1,1,30,7544,7722,180,952.1,627.6,5850,LEFT,1,Counting
oscar1,1,31,7760,7990,232,777.6,626.7,5743,LEFT,1,Counting
oscar1,1,32,8034,8324,292,1120.6,502.7,5786,LEFT,1,Counting
oscar1,1,33,8348,8502,156,1220.4,504.4,5960,LEFT,1,Counting
oscar1,1,34,8534,8718,186,1439.4,547.4,5974,LEFT,1,Counting
oscar1,1,35,8744,8918,176,1318.2,562,5986,LEFT,1,Counting
oscar1,1,36,8946,9234,290,1157.6,575.7,6117,LEFT,1,Counting
oscar1,1,37,9250,9460,212,1206.9,557.9,6143,LEFT,1,Counting
oscar1,1,38,9500,9730,232,1444.6,474.4,6112,LEFT,1,Counting
oscar1,1,39,9762,10116,356,1643.8,492.3,5812,LEFT,1,Counting
oscar1,1,40,10198,10482,286,547.8,470.6,5832,LEFT,1,Counting
oscar1,1,41,10584,10906,324,178.1,573.8,5986,LEFT,1,Counting
oscar1,1,42,10920,11228,310,222.1,591.2,6050,LEFT,1,Counting
oscar1,1,43,11252,11398,148,329.5,565.2,6172,LEFT,1,Counting
oscar1,1,44,11628,11674,48,99.1,1053,6329,LEFT,1,Counting
oscar1,1,45,11716,11780,66,100.1,1037.3,6350,LEFT,1,Counting
oscar1,1,46,12044,12102,60,448.8,1034.3,6365,LEFT,1,Counting
oscar1,1,47,12150,12366,218,1112.6,1055.4,6272,LEFT,1,Counting
oscar1,1,48,12406,12716,312,865.2,1026.3,6088,LEFT,1,Counting
oscar1,1,49,12770,12968,200,1424.6,1087.4,6098,LEFT,1,Counting
oscar1,1,50,13016,13040,26,1849.1,1402.1,6382,LEFT,1,Counting
oscar1,1,51,13214,13364,152,1517.3,1156.9,6127,LEFT,1,Counting
oscar1,1,52,13416,13442,28,1831,1396.9,6433,LEFT,1,Counting
oscar1,1,53,13492,13870,380,1525,806,6067,LEFT,1,Counting
oscar1,1,54,13894,14156,264,1652.4,814,5816,LEFT,1,Counting
oscar1,1,55,14182,14400,220,1489.4,808.7,5830,LEFT,1,Counting
oscar1,1,56,14426,14696,272,1616.8,803.1,5807,LEFT,1,Counting
oscar1,1,57,14712,14900,190,1587.7,842.4,5828,LEFT,1,Counting
oscar1,1,58,14928,15146,220,1451.2,732.5,5849,LEFT,1,Counting
oscar1,1,59,15192,15374,184,1078.2,723.3,5834,LEFT,1,Counting
oscar1,1,60,15390,15546,158,1138.4,743.5,5733,LEFT,1,Counting
oscar1,1,61,15592,16010,420,795.5,685.6,5750,LEFT,1,Counting
oscar1,1,62,16034,16606,574,736.4,649.5,5805,LEFT,1,Counting
oscar1,1,63,16634,16870,238,866,582.5,5752,LEFT,1,Counting
oscar1,1,64,16898,17162,266,772.2,666.6,5865,LEFT,1,Counting
oscar1,1,65,17204,17642,440,1050.3,534.8,5960,LEFT,1,Counting
oscar1,1,66,17670,17970,302,1189.3,514.7,5965,LEFT,1,Counting
oscar1,1,67,18002,18316,316,1340,539.2,5977,LEFT,1,Counting
oscar1,1,68,18328,18574,248,1372,546.7,5963,LEFT,1,Counting
oscar1,1,69,18612,18888,278,1627.3,492.3,5873,LEFT,1,Counting
oscar1,1,70,18934,19140,208,1600.9,167.4,5582,LEFT,1,Counting
oscar1,1,71,19192,19404,214,1067.7,156.4,5421,LEFT,1,Counting
oscar1,1,72,19454,19696,244,1527.4,151.6,5319,LEFT,1,Counting
oscar1,1,73,19770,20070,302,289.2,364.5,5602,LEFT,1,Counting
oscar1,1,74,20106,20340,236,74.5,502.8,5916,LEFT,1,Counting
oscar1,1,75,20366,20576,212,146.7,572,5975,LEFT,1,Counting
oscar1,1,76,20616,20800,186,414.4,531.9,6116,LEFT,1,Counting
oscar1,1,77,20840,21038,200,151.4,600.3,6195,LEFT,1,Counting
oscar1,1,78,21076,21174,100,406.1,683.7,6313,LEFT,1,Counting
oscar1,2,1,4,26,24,406.6,680.7,6292,LEFT,1,Counting
oscar1,2,2,80,320,242,303.5,260.6,6098,LEFT,1,Counting
oscar1,2,3,360,528,170,696.7,411.9,5770,LEFT,1,Counting
oscar1,2,4,564,1010,448,830.8,533,5896,LEFT,1,Counting
oscar1,2,5,1050,1322,274,614.3,626,5878,LEFT,1,Counting
oscar1,2,6,1334,1458,126,569.3,620.6,5889,LEFT,1,Counting
oscar1,2,7,1502,1744,244,716.8,1002.6,6228,LEFT,1,Counting
oscar1,2,8,1790,2066,278,1189.7,1039.7,6384,LEFT,1,Counting
oscar1,2,9,2134,2346,214,486.6,217.9,6488,LEFT,1,Counting
oscar1,2,10,2392,2730,340,153.7,260.6,6471,LEFT,1,Counting
oscar1,2,11,2780,3172,394,869.4,413.9,6628,LEFT,1,Counting
oscar1,2,12,3218,3516,300,527,472.1,6231,LEFT,1,Counting
oscar1,2,13,3544,3814,272,650.9,510.3,6200,LEFT,1,Counting
oscar1,2,14,3850,4150,302,847.5,547.3,6213,LEFT,1,Counting
oscar1,2,15,4164,4324,162,830.2,529.2,6165,LEFT,1,Counting
oscar1,2,16,4374,4608,236,1147.9,279.6,5888,LEFT,1,Counting
oscar1,2,17,4634,4886,254,1033.3,306.1,5810,LEFT,1,Counting
oscar1,2,18,4932,5140,210,590,278.3,5974,LEFT,1,Counting
oscar1,2,19,5150,5342,194,601.7,250.7,6082,LEFT,1,Counting
oscar1,2,20,5382,5652,272,860.1,347.2,6060,LEFT,1,Counting
oscar1,2,21,5892,6042,152,415.7,606.3,6442,LEFT,1,Counting
oscar1,2,22,6128,6182,56,780.1,1061.1,6603,LEFT,1,Counting
oscar1,2,23,6212,6406,196,694.4,933.1,6608,LEFT,1,Counting
oscar1,2,24,6428,6670,244,617.7,873.5,6584,LEFT,1,Counting
oscar1,2,25,6696,6940,246,728,932,6475,LEFT,1,Counting
oscar1,2,26,6968,7510,544,618.8,828.9,6476,LEFT,1,Counting
oscar1,2,27,7536,8130,596,700.3,743.6,6481,LEFT,1,Counting
oscar1,2,28,8152,8582,432,633.8,791.6,6348,LEFT,1,Counting
oscar1,2,29,8592,9052,462,635.1,754.9,6511,LEFT,1,Counting
oscar1,2,30,9060,9820,762,628.9,763.9,6729,LEFT,1,Counting
oscar1,2,31,9862,10182,322,950.5,905.6,6813,LEFT,1,Counting
oscar1,2,32,10204,10610,408,976.4,827,6694,LEFT,1,Counting
oscar1,2,33,11240,11556,318,1565.8,795.2,7139,LEFT,1,Counting
oscar1,2,34,11568,11756,190,1607.8,814.5,6926,LEFT,1,Counting
oscar1,2,35,11804,11912,110,1143.2,366.9,6406,LEFT,1,Counting
oscar1,2,36,11942,12162,222,1155.2,256.2,6256,LEFT,1,Counting
oscar1,2,37,12190,12416,228,1020.2,305,6109,LEFT,1,Counting
oscar1,2,38,12530,12554,26,1666,304.2,6459,LEFT,1,Counting
oscar1,2,39,12578,12760,184,1646.3,319.1,6517,LEFT,1,Counting
oscar1,2,40,13094,13244,152,429.2,293.8,6352,LEFT,1,Counting
oscar1,2,41,13264,13398,136,431.3,360.3,6438,LEFT,1,Counting
oscar1,2,42,13432,13672,242,589.9,247.5,6446,LEFT,1,Counting
oscar1,2,43,13716,13894,180,1096.7,358.8,6301,LEFT,1,Counting
oscar1,2,44,13920,14182,264,1093.2,457.6,6272,LEFT,1,Counting
oscar1,2,45,14202,14358,158,1041.5,500.8,6242,LEFT,1,Counting
oscar1,2,46,14400,14686,288,814.4,563.2,6124,LEFT,1,Counting
oscar1,2,47,14698,14926,230,861.6,541.2,5837,LEFT,1,Counting
oscar1,2,48,14968,15216,250,606.9,596.6,5753,LEFT,1,Counting
oscar1,2,49,15262,15536,276,1010.4,533.6,5953,LEFT,1,Counting
oscar1,2,50,15592,15854,264,261,633.6,6049,LEFT,1,Counting
oscar1,2,51,15878,16068,192,176.1,639.5,6109,LEFT,1,Counting
oscar1,2,52,16116,16336,222,234.5,210.3,6311,LEFT,1,Counting
oscar1,2,53,16390,16560,172,834.1,310.5,6360,LEFT,1,Counting
oscar1,2,54,16574,16704,132,804.6,280.7,6309,LEFT,1,Counting
oscar1,2,55,16744,17046,304,571.8,245.1,6117,LEFT,1,Counting
oscar1,2,56,17094,17440,348,1146.1,285.6,6175,LEFT,1,Counting
oscar1,2,57,17478,18044,568,1004.9,505.5,6456,LEFT,1,Counting
oscar1,2,58,18076,18400,326,1186.4,567.5,6328,LEFT,1,Counting
oscar1,2,59,18424,18638,216,1085.7,588.5,6351,LEFT,1,Counting
oscar1,2,60,18652,20024,1374,1123.6,560.4,6459,LEFT,1,Counting
oscar1,2,61,20086,20370,286,1434.6,772.5,7098,LEFT,1,Counting
oscar1,3,1,4,476,474,1100.3,559.5,6744,LEFT,1,Counting
oscar1,3,2,518,742,226,881.6,774.3,6200,LEFT,1,Counting
oscar1,3,3,1196,1296,102,317.3,858.6,6746,LEFT,1,Counting
oscar1,3,4,1338,1524,188,167.3,789.9,6582,LEFT,1,Counting
oscar1,3,5,1544,1722,180,121.1,755.5,6365,LEFT,1,Counting
oscar1,3,6,1748,1896,150,136.6,658.1,6192,LEFT,1,Counting
oscar1,3,7,1948,2168,222,780.3,418.6,6104,LEFT,1,Counting
oscar1,3,8,2214,2368,156,1245.8,409.5,6032,LEFT,1,Counting
oscar1,3,9,2428,2570,144,520,290.1,6195,LEFT,1,Counting
oscar1,3,10,2594,2728,136,417.8,267.6,6296,LEFT,1,Counting
oscar1,3,11,2772,2938,168,94.4,225.4,6376,LEFT,1,Counting
oscar1,3,12,2956,3388,434,104.4,184.4,6554,LEFT,1,Counting
oscar1,3,13,3408,3564,158,162,226.9,6709,LEFT,1,Counting
oscar1,3,14,3592,3846,256,328.5,259.6,6789,LEFT,1,Counting
oscar1,3,15,3972,4130,160,70.4,520.1,6983,LEFT,1,Counting
oscar1,3,16,4182,4408,228,357.8,103.2,6964,LEFT,1,Counting
oscar1,3,17,4428,4640,214,385.3,69.3,6891,LEFT,1,Counting
oscar1,3,18,4670,4974,306,584.3,110.4,6679,LEFT,1,Counting
oscar1,3,19,5014,5330,318,741.7,242.1,6325,LEFT,1,Counting
oscar1,3,20,5358,5590,234,880.1,294.8,6119,LEFT,1,Counting
oscar1,3,21,5624,5850,228,996.2,462.4,6066,LEFT,1,Counting
oscar1,3,22,5884,6514,632,1045.7,632.8,6244,LEFT,1,Counting
oscar1,3,23,6562,6772,212,617.5,680.6,6261,LEFT,1,Counting
oscar1,3,24,6794,6976,184,524.5,707,6192,LEFT,1,Counting
oscar1,3,25,7022,7198,178,124.9,613.2,6067,LEFT,1,Counting
oscar1,3,26,7222,7386,166,233.5,604.4,6099,LEFT,1,Counting
oscar1,3,27,7416,7678,264,95.6,700.6,6291,LEFT,1,Counting
oscar1,3,28,7688,7822,136,128.1,679.1,6507,LEFT,1,Counting
oscar1,3,29,7844,8222,380,61.1,728,6635,LEFT,1,Counting
oscar1,3,30,8256,8528,274,247.4,794.8,6503,LEFT,1,Counting
oscar1,3,31,8562,8792,232,83.9,957.5,6449,LEFT,1,Counting
oscar1,3,32,8830,9132,304,342.4,1002.6,6440,LEFT,1,Counting
oscar1,3,33,9148,9526,380,300.2,972.6,6449,LEFT,1,Counting
oscar1,3,34,9562,9838,278,551.4,1041.9,6469,LEFT,1,Counting
oscar1,3,35,9850,10070,222,513.3,1044.4,6589,LEFT,1,Counting
oscar1,3,36,10120,10312,194,1239,1071.8,6565,LEFT,1,Counting
oscar1,3,37,10332,10500,170,1159.5,1048.7,6478,LEFT,1,Counting
oscar1,3,38,10528,10700,174,1285.7,973.5,6318,LEFT,1,Counting
oscar1,3,39,10750,11036,288,959.4,839.7,6210,LEFT,1,Counting
oscar1,3,40,11058,11246,190,996,781.8,6120,LEFT,1,Counting
oscar1,3,41,11266,11464,200,946.8,823.1,6157,LEFT,1,Counting
oscar1,3,42,11510,11826,318,1411,675.2,6027,LEFT,1,Counting
oscar1,3,43,11854,12098,246,1258.3,690.6,6070,LEFT,1,Counting
oscar1,3,44,12118,12336,220,1313.8,719.6,6270,LEFT,1,Counting
oscar1,3,45,12364,12544,182,1217.9,613.6,6390,LEFT,1,Counting
oscar1,3,46,12574,12834,262,1200.3,742,6479,LEFT,1,Counting
oscar1,3,47,12858,13092,236,1292,776.9,6505,LEFT,1,Counting
oscar1,3,48,13136,13434,300,931.3,742.4,6348,LEFT,1,Counting
oscar1,3,49,13478,13746,270,619.4,754.7,5881,LEFT,1,Counting
oscar1,3,50,13790,13980,192,970.9,724.8,5735,LEFT,1,Counting
oscar1,3,51,14002,14446,446,1074.6,727.9,5841,LEFT,1,Counting
oscar1,3,52,14494,14758,266,679.9,732.6,6026,LEFT,1,Counting
oscar1,3,53,14782,14944,164,777,729,5981,LEFT,1,Counting
oscar1,3,54,14984,15306,324,487.9,790,5839,LEFT,1,Counting
oscar1,3,55,15328,15682,356,598.7,788.4,5813,LEFT,1,Counting
oscar1,3,56,15720,16088,370,382.2,742.3,6057,LEFT,1,Counting
oscar1,3,57,16116,16420,306,224.2,785.9,5989,LEFT,1,Counting
oscar1,3,58,16442,16674,234,122.2,786.1,5887,LEFT,1,Counting
oscar1,3,59,16692,17024,334,100.6,739,5809,LEFT,1,Counting
oscar1,3,60,17046,17242,198,148.8,683.3,5957,LEFT,1,Counting
oscar1,3,61,17298,17652,356,955.4,713.7,6171,LEFT,1,Counting
oscar1,3,62,17680,17896,218,1082.5,676.5,6055,LEFT,1,Counting
oscar1,3,63,17938,18200,264,767.3,724.4,6001,LEFT,1,Counting
oscar1,3,64,18240,18404,166,1074,694,5974,LEFT,1,Counting
oscar1,3,65,18412,18884,474,1079.6,680.2,5847,LEFT,1,Counting
oscar1,3,66,18926,19208,284,765.2,669.6,6023,LEFT,1,Counting
oscar1,3,67,19236,19564,330,603.8,684.1,6089,LEFT,1,Counting
oscar1,3,68,19612,19796,186,310.6,669.7,6082,LEFT,1,Counting
oscar1,3,69,19824,19964,142,166.8,659,6070,LEFT,1,Counting
oscar1,3,70,20038,20250,214,1483.8,384.1,6109,LEFT,1,Counting
oscar1,3,71,20282,20610,330,1567.5,246.2,5929,LEFT,1,Counting
oscar1,3,72,20670,20828,160,837.7,392.6,5896,LEFT,1,Counting
oscar1,3,73,20890,21168,280,1601.6,567.5,5897,LEFT,1,Counting
oscar1,4,1,34,406,374,1285.8,563.9,6393,LEFT,1,Counting
oscar1,4,2,452,732,282,846.1,576.2,5911,LEFT,1,Counting
oscar1,4,3,776,1040,266,1228.5,643.9,5552,LEFT,1,Counting
oscar1,4,4,1086,1482,398,1126.8,297.1,5584,LEFT,1,Counting
oscar1,4,5,1510,1684,176,1279.7,253.6,5609,LEFT,1,Counting
oscar1,4,6,1726,1900,176,1570.1,216.5,5629,LEFT,1,Counting
oscar1,4,7,1926,2240,316,1572,103.7,5535,LEFT,1,Counting
oscar1,4,8,2260,2512,254,1647.5,95.9,5445,LEFT,1,Counting
oscar1,4,9,2520,2686,168,1656.7,104.5,5417,LEFT,1,Counting
oscar1,4,10,2724,3060,338,1421.3,206.4,5564,LEFT,1,Counting
oscar1,4,11,3068,3274,208,1443,207.9,5630,LEFT,1,Counting
oscar1,4,12,3298,3878,582,1518.5,270.2,5724,LEFT,1,Counting
oscar1,4,13,3914,4240,328,1590.5,465.2,5692,LEFT,1,Counting
oscar1,4,14,4276,4614,340,1653.8,632.2,5689,LEFT,1,Counting
oscar1,4,15,4634,4758,126,1667.5,677.6,5759,LEFT,1,Counting
oscar1,4,16,4804,5038,236,1539.9,377.6,5911,LEFT,1,Counting
oscar1,4,17,5060,5646,588,1571.1,453.3,6069,LEFT,1,Counting
oscar1,4,18,5684,5810,128,1626.9,590.6,6025,LEFT,1,Counting
oscar1,4,19,5836,6160,326,1629.6,474,5925,LEFT,1,Counting
oscar1,4,20,6204,6818,616,1670.2,864.3,5940,LEFT,1,Counting
oscar1,4,21,6862,7232,372,1361,1020.2,6002,LEFT,1,Counting
oscar1,4,22,7278,7474,198,944.1,952.5,6095,LEFT,1,Counting
oscar1,4,23,7498,7688,192,892.7,912.2,5965,LEFT,1,Counting
oscar1,4,24,7732,7928,198,1222.2,703.9,5680,LEFT,1,Counting
oscar1,4,25,7968,8216,250,1219.9,463.6,5520,LEFT,1,Counting
oscar1,4,26,8238,8404,168,1143.7,443.7,5480,LEFT,1,Counting
oscar1,4,27,8428,8686,260,1261.2,483.1,5456,LEFT,1,Counting
oscar1,4,28,8706,8860,156,1287.2,451,5518,LEFT,1,Counting
oscar1,4,29,8908,9188,282,1070.8,172.1,5576,LEFT,1,Counting
oscar1,4,30,9204,9412,210,1118.1,208.2,5511,LEFT,1,Counting
oscar1,4,31,9442,9650,210,998.7,325.2,5562,LEFT,1,Counting
oscar1,4,32,9684,9930,248,1107.4,141.9,5590,LEFT,1,Counting
oscar1,4,33,9976,10526,552,747.9,151.2,5692,LEFT,1,Counting
oscar1,4,34,10584,10838,256,186,251,5726,LEFT,1,Counting
oscar1,4,35,10870,11224,356,94.2,102.6,5720,LEFT,1,Counting
oscar1,4,36,11272,11620,350,512.7,468.1,5996,LEFT,1,Counting
oscar1,4,37,11666,11902,238,220.7,725.9,6023,LEFT,1,Counting
oscar1,4,38,11938,12172,236,128.5,945.4,6054,LEFT,1,Counting
oscar1,4,39,12206,12558,354,342.3,976.8,6108,LEFT,1,Counting
oscar1,4,40,12574,12682,110,362.2,1009.8,6234,LEFT,1,Counting
oscar1,4,41,12730,12972,244,750.1,588,6203,LEFT,1,Counting
oscar1,4,42,12992,13216,226,822.8,632.3,6001,LEFT,1,Counting
oscar1,4,43,13232,13494,264,786.1,611.2,5778,LEFT,1,Counting
oscar1,4,44,13508,13758,252,806.6,650.3,5566,LEFT,1,Counting
oscar1,4,45,13798,14010,214,963.4,887,5602,LEFT,1,Counting
oscar1,4,46,14028,14160,134,1021.4,920.6,5664,LEFT,1,Counting
oscar1,4,47,14186,14412,228,858.3,891.1,5715,LEFT,1,Counting
oscar1,4,48,14446,14830,386,1005.6,752.6,5652,LEFT,1,Counting
oscar1,4,49,14866,15146,282,1266.8,726.3,5626,LEFT,1,Counting
oscar1,4,50,15204,15664,462,423.5,679.3,5740,LEFT,1,Counting
oscar1,4,51,15686,16032,348,463.8,759.8,5800,LEFT,1,Counting
oscar1,4,52,16056,16216,162,394.9,842.3,5839,LEFT,1,Counting
oscar1,4,53,16238,16414,178,477.9,856.6,5903,LEFT,1,Counting
oscar1,4,54,16460,16890,432,91.9,881.6,6046,LEFT,1,Counting
oscar1,4,55,16936,17242,308,152.8,557.2,6178,LEFT,1,Counting
oscar1,4,56,17262,17562,302,108.2,612.4,6189,LEFT,1,Counting
oscar1,4,57,17594,17726,134,150.9,499.9,6142,LEFT,1,Counting
oscar1,4,58,17762,18000,240,203.1,291.1,6122,LEFT,1,Counting
oscar1,4,59,18026,18186,162,197.8,181.1,6096,LEFT,1,Counting
oscar1,4,60,18212,18538,328,98.6,129.1,6124,LEFT,1,Counting
oscar1,4,61,18590,19058,470,458.8,105.2,6184,LEFT,1,Counting
oscar1,4,62,19104,19342,240,871.9,284.1,6058,LEFT,1,Counting
oscar1,4,63,19378,19634,258,1084.3,321.7,5807,LEFT,1,Counting
oscar1,4,64,19664,20016,354,1220.2,276.4,5687,LEFT,1,Counting
oscar1,4,65,20064,20306,244,1096,585.2,5684,LEFT,1,Counting
oscar1,4,66,20334,20540,208,1247.1,628.2,5656,LEFT,1,Counting
oscar1,4,67,20594,20916,324,507.8,639,5775,LEFT,1,Counting
oscar1,4,68,20956,21186,232,752.3,703.6,5932,LEFT,1,Counting
oscar1,5,1,4,38,36,744.8,705.5,5925,LEFT,1,Counting
oscar1,5,2,82,362,282,424.1,898.5,5958,LEFT,1,Counting
oscar1,5,3,398,528,132,468.9,633.8,5884,LEFT,1,Counting
oscar1,5,4,572,902,332,661.2,347.8,5617,LEFT,1,Counting
oscar1,5,5,946,1138,194,811.3,702,5710,LEFT,1,Counting
oscar1,5,6,1184,1416,234,446.3,960,5768,LEFT,1,Counting
oscar1,5,7,1456,1740,286,241.3,957.9,5601,LEFT,1,Counting
oscar1,5,8,1768,1956,190,111.1,1022.6,5802,LEFT,1,Counting
oscar1,5,9,1984,2158,176,284.8,1071.1,5833,LEFT,1,Counting
oscar1,5,10,2202,2432,232,694.3,943.8,5959,LEFT,1,Counting
oscar1,5,11,2478,2754,278,1219.5,1055.4,5885,LEFT,1,Counting
oscar1,5,12,2796,3180,386,1635.9,1073,5502,LEFT,1,Counting
oscar1,5,13,3208,3414,208,1532.2,981.3,5568,LEFT,1,Counting
oscar1,5,14,3442,3842,402,1579.3,859.5,5801,LEFT,1,Counting
oscar1,5,15,3870,4122,254,1390.1,890.6,5866,LEFT,1,Counting
oscar1,5,16,4146,4378,234,1479.6,848.9,5725,LEFT,1,Counting
oscar1,5,17,4416,4762,348,1236.6,866.2,5607,LEFT,1,Counting
oscar1,5,18,4804,5026,224,1458.6,848.4,5588,LEFT,1,Counting
oscar1,5,19,5078,5410,334,942.1,861.9,5766,LEFT,1,Counting
oscar1,5,20,5436,5674,240,1047.7,853.9,5894,LEFT,1,Counting
oscar1,5,21,5730,5900,172,395.1,879.5,5835,LEFT,1,Counting
oscar1,5,22,5940,6166,228,106.8,899.3,5697,LEFT,1,Counting
oscar1,5,23,6196,6388,194,273,796.6,5745,LEFT,1,Counting
oscar1,5,24,6402,6592,192,315.3,805.4,5820,LEFT,1,Counting
oscar1,5,25,6632,6836,206,45.5,948.5,5977,LEFT,1,Counting
oscar1,5,26,6888,7172,286,645,962.7,5989,LEFT,1,Counting
oscar1,5,27,7198,7472,276,517.5,927.9,5950,LEFT,1,Counting
oscar1,5,28,7498,7876,380,388.7,994.5,5794,LEFT,1,Counting
oscar1,5,29,7922,8248,328,835.3,819.5,5890,LEFT,1,Counting
oscar1,5,30,8276,8556,282,865.2,713.5,5804,LEFT,1,Counting
oscar1,5,31,8606,8824,220,340.5,724.3,5505,LEFT,1,Counting
oscar1,5,32,8846,9036,192,270.6,679,5361,LEFT,1,Counting
oscar1,5,33,9060,9236,178,329.7,774.9,5494,LEFT,1,Counting
oscar1,5,34,9278,9430,154,15.8,781.4,5747,LEFT,1,Counting
oscar1,5,35,9472,9796,326,167.4,482.9,5855,LEFT,1,Counting
oscar1,5,36,9846,10100,256,592.7,287.4,5782,LEFT,1,Counting
oscar1,5,37,10160,10324,166,87.7,128.1,5561,LEFT,1,Counting
oscar1,5,38,10372,10582,212,755,234.1,5706,LEFT,1,Counting
oscar1,5,39,10642,10928,288,1504.8,157.9,5763,LEFT,1,Counting
oscar1,5,40,10982,11278,298,948.6,415.9,5714,LEFT,1,Counting
oscar1,5,41,11334,11638,306,483.7,479.6,5780,LEFT,1,Counting
oscar1,5,42,11662,11912,252,414.1,444,5752,LEFT,1,Counting
oscar1,5,43,11932,12110,180,359.2,466,5788,LEFT,1,Counting
oscar1,5,44,12154,12650,498,801.9,533.7,5999,LEFT,1,Counting
oscar1,5,45,12676,13066,392,682,586.6,5564,LEFT,1,Counting
oscar1,5,46,13092,13324,234,706.9,698.4,5514,LEFT,1,Counting
oscar1,5,47,13356,13674,320,863.5,674.1,5490,LEFT,1,Counting
oscar1,5,48,13696,13922,228,784.5,681.2,5417,LEFT,1,Counting
oscar1,5,49,13936,14346,412,762.3,708.6,5539,LEFT,1,Counting
oscar1,5,50,14372,14708,338,824.9,781.1,5772,LEFT,1,Counting
oscar1,5,51,14732,15100,370,855,869,5746,LEFT,1,Counting
oscar1,5,52,15136,15536,402,1066.5,768.1,5647,LEFT,1,Counting
oscar1,5,53,15558,15826,270,1130.6,747.6,5422,LEFT,1,Counting
oscar1,5,54,15852,16042,192,1121,659.4,5310,LEFT,1,Counting
oscar1,5,55,16068,16324,258,1039.7,612.9,5307,LEFT,1,Counting
oscar1,5,56,16340,17050,712,1094.8,628.1,5356,LEFT,1,Counting
oscar1,5,57,17070,17308,240,1107.3,577.6,5354,LEFT,1,Counting
oscar1,5,58,17334,17498,166,991.8,562.2,5363,LEFT,1,Counting
oscar1,5,59,17514,17890,378,1053.2,567,5354,LEFT,1,Counting
oscar1,5,60,17914,18026,114,1086,505.9,5330,LEFT,1,Counting
oscar1,5,61,18068,18462,396,807.6,429.3,5384,LEFT,1,Counting
oscar1,5,62,18490,18738,250,918.5,384.4,5527,LEFT,1,Counting
oscar1,5,63,18760,19010,252,867.4,409.5,5646,LEFT,1,Counting
oscar1,5,64,19034,19276,244,777.7,454.1,5771,LEFT,1,Counting
oscar1,5,65,19296,19522,228,844.1,443,5780,LEFT,1,Counting
oscar1,5,66,19538,19958,422,864.8,413.3,5651,LEFT,1,Counting
oscar1,5,67,19966,20112,148,901.2,412.6,5505,LEFT,1,Counting
oscar1,5,68,20126,20438,314,862.4,399.4,5503,LEFT,1,Counting
oscar1,5,69,20482,20728,248,426.3,497,5702,LEFT,1,Counting
oscar1,5,70,20748,20960,214,506.9,502.1,5662,LEFT,1,Counting
oscar1,5,71,21000,21184,186,281.8,641.8,5656,LEFT,1,Counting
oscar1,6,1,82,368,288,606.5,722.2,6125,LEFT,1,Counting
oscar1,6,2,414,598,186,161.9,929.7,6404,LEFT,1,Counting
oscar1,6,3,618,820,204,173.7,997,6567,LEFT,1,Counting
oscar1,6,4,848,1086,240,324.8,963.9,6815,LEFT,1,Counting
oscar1,6,5,1120,1458,340,498.7,957.7,7143,LEFT,1,Counting
oscar1,6,6,1494,1910,418,678.2,917.3,7427,LEFT,1,Counting
oscar1,6,7,1942,2276,336,837.6,923.3,7652,LEFT,1,Counting
oscar1,6,8,2304,2518,216,959.9,964.1,7663,LEFT,1,Counting
oscar1,6,9,2544,2804,262,1088,955.3,7626,LEFT,1,Counting
oscar1,6,10,2824,2988,166,1142.5,986.3,7648,LEFT,1,Counting
oscar1,6,11,3014,3214,202,1279.4,984.8,7692,LEFT,1,Counting
oscar1,6,12,3244,3472,230,1404.3,871.8,7558,LEFT,1,Counting
oscar1,6,13,3498,3754,258,1542.7,948.3,7316,LEFT,1,Counting
oscar1,6,14,3776,3974,200,1618.5,999.5,7103,LEFT,1,Counting
oscar1,6,15,3996,4332,338,1651.9,1083.9,7024,LEFT,1,Counting
oscar1,6,16,4372,4528,158,1574.3,848.8,7077,LEFT,1,Counting
oscar1,6,17,4548,4760,214,1558.2,785.7,7097,LEFT,1,Counting
oscar1,6,18,4798,4996,200,1278.3,740.3,7137,LEFT,1,Counting
oscar1,6,19,5012,5218,208,1332,739.5,7152,LEFT,1,Counting
oscar1,6,20,5256,5614,360,1100.1,794.8,7125,LEFT,1,Counting
oscar1,6,21,5638,5846,210,1011.1,809.2,7253,LEFT,1,Counting
